2026-07-19T04:12:15,450430815-07:00	traversal-root-23	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/candidate-root/../candidate-root 131 258 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,455100462-07:00	traversal-fixture-24	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/candidate-root 131 258 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture/../fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,459667102-07:00	traversal-root-25	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/candidate-root/../candidate-root 131 258 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,464182304-07:00	cross-mount-1	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,468356317-07:00	cross-mount-2	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,472735472-07:00	cross-mount-3	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,477257384-07:00	cross-mount-4	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,481607531-07:00	cross-mount-5	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,485947748-07:00	cross-mount-6	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,490044203-07:00	cross-mount-7	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,494189436-07:00	cross-mount-8	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,498288691-07:00	cross-mount-9	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,502555300-07:00	cross-mount-10	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,506934706-07:00	cross-mount-11	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,511007401-07:00	cross-mount-12	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,515402727-07:00	cross-mount-13	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,519690106-07:00	cross-mount-14	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,523989094-07:00	cross-mount-15	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,528131927-07:00	cross-mount-16	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,532518673-07:00	cross-mount-17	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,536972547-07:00	cross-mount-18	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,541216427-07:00	cross-mount-19	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,545610522-07:00	cross-mount-20	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,550320628-07:00	cross-mount-21	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,554542309-07:00	cross-mount-22	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,558883446-07:00	cross-mount-23	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,563223773-07:00	cross-mount-24	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,567666717-07:00	cross-mount-25	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/cross-root 131 260 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,590101101-07:00	inode-replacement-1	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/candidate-root 131 258 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,594832136-07:00	inode-replacement-2	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/candidate-root 131 258 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,599359588-07:00	inode-replacement-3	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/candidate-root 131 258 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
2026-07-19T04:12:15,603818791-07:00	inode-replacement-4	pid=1912111	/var/tmp/halofpx-l05s-compile-smoke-20260719/cmake-build-v1/bin/test-halofpx-context-store-registry-lab-linux-preinit --launch-qualify invalid_request /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent 131 257 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/candidate-root 131 258 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d /var/tmp/halofpx-l05s-attack-20260719T2140-nimo2/main-mount/lab-parent/fixture 131 259 250 1000 700 dc3e46b4b44d4ca4a038e12692aa6824 7c410c89ad884edf98cd8e26b198452d 131 261 halofpx-l05s-attack-nimo2 1 
